date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:16:27	62061/62061	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:27%20GMT	https://www.womenshealth.gov/patient-materials/health-topic/other	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/health-topic/other.html	(from https://www.womenshealth.gov/)
06:16:28	59150/59150	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:27%20GMT	https://www.womenshealth.gov/patient-materials/resource	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource.html	(from https://www.womenshealth.gov/)
06:16:28	88028/88028	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:28%20GMT	https://www.womenshealth.gov/patient-materials/resource/fact-sheets	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource/fact-sheets.html	(from https://www.womenshealth.gov/)
06:16:29	59710/59710	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:28%20GMT	https://www.womenshealth.gov/patient-materials/resource/infographics	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource/infographics.html	(from https://www.womenshealth.gov/)
06:16:30	57054/57054	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2015:11:33%20GMT	https://www.womenshealth.gov/patient-materials/resource/guides	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource/guides.html	(from https://www.womenshealth.gov/)
06:16:31	62571/62571	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:31%20GMT	https://www.womenshealth.gov/patient-materials/resource/videos	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource/videos.html	(from https://www.womenshealth.gov/)
06:16:32	58107/58107	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:31%20GMT	https://www.womenshealth.gov/patient-materials/resource/webinars	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials/resource/webinars.html	(from https://www.womenshealth.gov/)
06:16:33	54872/54872	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:33%20GMT	https://www.womenshealth.gov/patient-materials	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/patient-materials.html	(from https://www.womenshealth.gov/)
06:16:34	50433/50433	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:11%20GMT	https://www.womenshealth.gov/about-us/who-we-are	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/who-we-are.html	(from https://www.womenshealth.gov/)
06:16:34	51071/51071	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:12%20GMT	https://www.womenshealth.gov/about-us/what-we-do	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/what-we-do.html	(from https://www.womenshealth.gov/)
06:16:34	64828/64828	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2012:34:20%20GMT	https://www.womenshealth.gov/about-us/what-we-do/programs-and-activities	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/what-we-do/programs-and-activities.html	(from https://www.womenshealth.gov/)
06:16:34	51492/51492	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:11%20GMT	https://www.womenshealth.gov/about-us/work-us	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/work-us.html	(from https://www.womenshealth.gov/)
06:16:35	79800/79800	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2012:34:18%20GMT	https://www.womenshealth.gov/contact-us	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/contact-us.html	(from https://www.womenshealth.gov/)
06:16:36	67739/67739	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:56:51%20GMT	https://www.womenshealth.gov/blog	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/blog.html	(from https://www.womenshealth.gov/)
06:16:36	51299/51299	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:12%20GMT	https://www.womenshealth.gov/about-us/who-we-are/vision-mission-goals-and-history	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/who-we-are/vision-mission-goals-and-history.html	(from https://www.womenshealth.gov/)
06:16:36	53206/53206	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:12%20GMT	https://www.womenshealth.gov/about-us/who-we-are/leadership	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/who-we-are/leadership.html	(from https://www.womenshealth.gov/)
06:16:37	106889/106889	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:12%20GMT	https://www.womenshealth.gov/about-us/work-us/your-community	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/work-us/your-community.html	(from https://www.womenshealth.gov/)
06:16:37	52530/52530	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:12%20GMT	https://www.womenshealth.gov/about-us/work-us/funding-opportunities	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/work-us/funding-opportunities.html	(from https://www.womenshealth.gov/)
06:16:39	52715/52715	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:37%20GMT	https://www.womenshealth.gov/about-us/work-us/internships-and-jobs	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/work-us/internships-and-jobs.html	(from https://www.womenshealth.gov/)
06:16:41	51070/51070	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2017:26:47%20GMT	https://www.womenshealth.gov/about-us/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/index.html	(from https://www.womenshealth.gov/)
06:16:46	69619/69619	---M--	200	added ('OK')	image/png	etag:%22a2357172a1677043f6cb43fe0f0b670a%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/covid-banner-4.png	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/covid-banner-4.png	(from https://www.womenshealth.gov/)
06:16:48	17853/17853	---M--	200	added ('OK')	image/jpeg	etag:%2259ce5930ae71ee56740e47fc7d06b97f%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/covid-banner.jpg	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/covid-banner.jpg	(from https://www.womenshealth.gov/)
06:16:50	259856/259856	---M--	200	added ('OK')	image/jpeg	etag:%2239c9148d53cb27256aa3a19bbe57bf6a%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/Maternal_DDtV_banner-v2_2021.jpeg	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/Maternal_DDtV_banner-v2_2021.jpg	(from https://www.womenshealth.gov/)
06:16:50	62696/62696	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:16:50%20GMT	https://www.womenshealth.gov/hpvvaxnow	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/hpvvaxnow.html	(from https://www.womenshealth.gov/)
06:16:52	294183/294183	---M--	200	added ('OK')	image/jpeg	etag:%22189c2c42b6f7caa4fd0b8827a13dd5ec%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/hpv-YA_banner-v2_2021.jpeg	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/hpv-YA_banner-v2_2021.jpg	(from https://www.womenshealth.gov/)
06:18:33	66784/66784	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:16%20GMT	https://www.womenshealth.gov/maternalhealth	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/maternalhealth.html	(from https://www.womenshealth.gov/)
06:18:35	98767/98767	---M--	200	added ('OK')	image/jpeg	etag:%22f43f6d628d22bcca62ec2d01ab950578%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/2maternal-health-co-1.jpg?VersionId=5L2u3uoIgIxNwmoUH9iT000a5fatzyAi	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/2maternal-health-co-11949.jpg	(from https://www.womenshealth.gov/)
06:18:42	62660/62660	---M--	200	added ('OK')	image/jpeg	etag:%225dcd0569a93a64d7e37df21d6e6e6ef5%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/4covid-vaccine-4.jpg?VersionId=N4wYfLvUqKLGKuEaNyvWse5zIZN.BkD4	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/carousel_images/4covid-vaccine-4732d.jpg	(from https://www.womenshealth.gov/)
06:18:43	78328/78328	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:19:10%20GMT	https://www.womenshealth.gov/a-z-topics	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics.html	(from https://www.womenshealth.gov/)
06:18:44	89355/89355	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:43%20GMT	https://www.womenshealth.gov/heart-disease-and-stroke/heart-disease/heart-disease-risk-factors/health-conditions	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/heart-disease-and-stroke/heart-disease/heart-disease-risk-factors/health-conditions.html	(from https://www.womenshealth.gov/)
06:18:44	121650/121650	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2006:33:08%20GMT	https://www.womenshealth.gov/a-z-topics/sickle-cell-disease	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/sickle-cell-disease.html	(from https://www.womenshealth.gov/)
06:18:46	66976/66976	---M--	200	added ('OK')	image/jpeg	etag:%229cba8a4cb60e22e7418ba97036c172c6%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/callout_images/healthy-women-hpco.jpg?VersionId=FaSG3SurIq6slSO77nnhX5fDilph76_0	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/callout_images/healthy-women-hpco9f30.jpg	(from https://www.womenshealth.gov/)
06:18:48	58093/58093	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:48%20GMT	https://www.womenshealth.gov/blog/hhs-announces-142-million-american-rescue-plan-expand-pediatric-mental-health-care-access	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/blog/hhs-announces-142-million-american-rescue-plan-expand-pediatric-mental-health-care-access.html	(from https://www.womenshealth.gov/)
06:18:49	65368/65368	---M--	200	added ('OK')	image/jpeg	etag:%2215fa22f1fdfaa30085093210cf2a1b6b%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/callout_images/maternal-health-hpco.jpg?VersionId=GI.ueJNrbXn7OQgl_5oYIAcu_OsUM.8_	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/callout_images/maternal-health-hpco9d70.jpg	(from https://www.womenshealth.gov/)
06:18:49	53733/53733	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:49%20GMT	https://www.womenshealth.gov/node/1305	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/1305.html	(from https://www.womenshealth.gov/)
06:18:49	3532/3532	---M--	200	added ('OK')	image/png	etag:%226101d81e-dcc%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/twitter-header.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/twitter-header.png	(from https://www.womenshealth.gov/)
06:18:51	5101/5101	---M--	200	added ('OK')	image/png	etag:%226101d81f-13ed%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/pinterest_connect_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/pinterest_connect_icon.png	(from https://www.womenshealth.gov/)
06:18:51	5101/5101	---M--	200	added ('OK')	image/png	etag:%226101d81c-13ed%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/youtube_connect_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/youtube_connect_icon.png	(from https://www.womenshealth.gov/)
06:18:52	5012/5012	---M--	200	added ('OK')	image/png	etag:%226101d81f-1394%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/twitter_connect_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/twitter_connect_icon.png	(from https://www.womenshealth.gov/)
06:18:52	4339/4339	---M--	200	added ('OK')	image/png	etag:%226101d81e-10f3%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/facebook_connect_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/facebook_connect_icon.png	(from https://www.womenshealth.gov/)
06:18:54	59931/59931	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:53%20GMT	https://www.womenshealth.gov/its-only-natural	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/its-only-natural.html	(from https://www.womenshealth.gov/)
06:18:55	55836/55836	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:54%20GMT	https://www.womenshealth.gov/heart-attack	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/heart-attack.html	(from https://www.womenshealth.gov/)
06:18:55	64633/64633	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:55%20GMT	https://www.womenshealth.gov/nwbpaw	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/nwbpaw.html	(from https://www.womenshealth.gov/)
06:18:56	59135/59135	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:55%20GMT	https://www.womenshealth.gov/nwghaad	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/nwghaad.html	(from https://www.womenshealth.gov/)
06:18:57	55962/55962	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2018:59:39%20GMT	https://www.womenshealth.gov/nwhw	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/nwhw.html	(from https://www.womenshealth.gov/)
06:18:57	59782/59782	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2012:34:18%20GMT	https://www.womenshealth.gov/supporting-nursing-moms-work	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/supporting-nursing-moms-work.html	(from https://www.womenshealth.gov/)
06:18:58	74084/74084	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:58%20GMT	https://www.womenshealth.gov/a-z-topics/depression	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/depression.html	(from https://www.womenshealth.gov/)
06:18:58	58637/58637	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2016:41:26%20GMT	https://www.womenshealth.gov/a-z-topics/menstruation-and-menstrual-cycle	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/menstruation-and-menstrual-cycle.html	(from https://www.womenshealth.gov/)
06:18:58	51347/51347	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:00:11%20GMT	https://www.womenshealth.gov/about-us/what-we-do/programs-and-activities/helpline	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/what-we-do/programs-and-activities/helpline.html	(from https://www.womenshealth.gov/)
06:18:59	56455/56455	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:50:11%20GMT	https://www.womenshealth.gov/contact-us/email/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/contact-us/email/index.html	(from https://www.womenshealth.gov/)
06:18:59	51720/51720	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:18:58%20GMT	https://www.womenshealth.gov/about-us/what-we-do/programs-and-activities/social-media	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/what-we-do/programs-and-activities/social-media.html	(from https://www.womenshealth.gov/)
06:19:01	1133/1133	---M--	200	added ('OK')	image/png	etag:%226101d81e-46d%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/layout/footer-email-icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/layout/footer-email-icon.png	(from https://www.womenshealth.gov/)
06:19:02	29193/29193	---M--	200	added ('OK')	image/png	etag:%226101d81f-7209%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-pinterest-round_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-pinterest-round_icon.png	(from https://www.womenshealth.gov/)
06:19:02	22924/22924	---M--	200	added ('OK')	image/png	etag:%226101d81e-598c%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-youtube-round_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-youtube-round_icon.png	(from https://www.womenshealth.gov/)
06:19:02	26161/26161	---M--	200	added ('OK')	image/png	etag:%226101d820-6631%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-twitter-round_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-twitter-round_icon.png	(from https://www.womenshealth.gov/)
06:19:02	19796/19796	---M--	200	added ('OK')	image/png	etag:%226101d81c-4d54%22	https://www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-facebook-round_icon.png	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/themes/custom/owh_uswds/assets/img/social-icons/social-facebook-round_icon.png	(from https://www.womenshealth.gov/)
06:19:05	53230/53230	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:19:05%20GMT	https://www.womenshealth.gov/about-us/accessibility	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/accessibility.html	(from https://www.womenshealth.gov/)
06:19:06	61832/61832	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:19:06%20GMT	https://www.womenshealth.gov/about-us/privacy-policy	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/about-us/privacy-policy.html	(from https://www.womenshealth.gov/)
